gene	gene_id	R2	p_value_adj
IER5	ENSG00000162783	0.779042195299066	9.29083100761573e-24
SNED1	ENSG00000162804	0.87767101860373	6.38661951102004e-44
SPATA17	ENSG00000162814	0.795188667175193	1.41071378963441e-38
BROX	ENSG00000162819	0.741028922944933	4.62611583923235e-22
CNST	ENSG00000162852	0.54100715500605	2.17376030072125e-07
PPP1R21	ENSG00000162869	0.740374054316038	6.69308779397383e-18
KLHDC8A	ENSG00000162873	0.824591099204499	2.46069642690226e-27
PKDCC	ENSG00000162878	0.484910198428043	2.21910721176768e-08
HAAO	ENSG00000162882	0.669651346251861	2.27086069203929e-10
MAPKAPK2	ENSG00000162889	0.839042783651202	4.28055100977809e-40
PIGR	ENSG00000162896	0.226465873855214	3.15861769093769e-05
FCAMR	ENSG00000162897	0.622567298494966	8.18660771699373e-38
CAPN2	ENSG00000162909	0.236106182955192	0.00108473102448053
MRPL55	ENSG00000162910	0.65876271736741	2.35192054735408e-14
C1orf145	ENSG00000162913	0.568395547832163	1.07405870053421e-14
TRIM17	ENSG00000162931	0.755177308533731	2.62296843182731e-29
RFTN2	ENSG00000162944	0.881967939534436	1.58836980081825e-45
DISC1	ENSG00000162946	0.709655038661875	5.01033519561324e-16
CAPN13	ENSG00000162949	0.619115968667599	4.60826651980041e-24
LRRTM1	ENSG00000162951	0.717641681755931	1.22035301345648e-16
PQLC3	ENSG00000162976	0.841942700213612	2.60566818710029e-38
FAM84A	ENSG00000162981	0.934669281524783	1.20393192825321e-92
KCNJ3	ENSG00000162989	0.616190450249903	4.42772226665542e-15
CLHC1	ENSG00000162994	0.674765174049695	1.33059568816847e-16
DUSP19	ENSG00000162999	0.774320221706475	2.54718224520378e-29
CCDC104	ENSG00000163001	0.796808048187834	3.26354975079921e-28
CCDC138	ENSG00000163006	0.715960287239318	2.50133753750912e-18
FBXO41	ENSG00000163013	0.800240614163669	2.82712148426949e-34
VSNL1	ENSG00000163032	0.845008474826265	3.30688158335598e-44
CCDC74A	ENSG00000163040	0.934996060863445	6.86176079808207e-96
ADCK3	ENSG00000163050	0.664155084040333	4.50336572263273e-15
TEKT4	ENSG00000163060	0.288209670496028	1.44093498380542e-11
EN1	ENSG00000163064	0.451644902139799	7.04179196021743e-10
SGCB	ENSG00000163069	0.807659783697669	3.74949285652119e-30
PCDP1	ENSG00000163075	0.756153675012658	9.91078622377821e-18
SGPP2	ENSG00000163082	0.672917548930573	3.25157511241108e-12
XIRP2	ENSG00000163092	0.466312968981483	5.57297757119027e-08
SMARCAD1	ENSG00000163104	0.757187800824852	7.8270112624175e-21
HPGDS	ENSG00000163106	0.648435706410571	2.69636127278927e-15
PDLIM5	ENSG00000163110	0.902044109273729	4.14574868405821e-72
CTSS	ENSG00000163131	0.793237418490483	3.96046372745818e-28
MSX1	ENSG00000163132	0.583059461222249	2.44085793677403e-10
PACRGL	ENSG00000163138	0.78438886493716	3.18204974890764e-28
C1QTNF7	ENSG00000163145	0.898249049162654	1.67197224177787e-56
VPS72	ENSG00000163159	0.772947214162833	5.50275003283293e-22
BOLA3	ENSG00000163170	0.818936082788817	1.10991409461525e-31
CDC42EP3	ENSG00000163171	0.783078460083259	1.53652472585305e-25
DHX57	ENSG00000163214	0.795822832590655	4.33971385182682e-25
PGLYRP4	ENSG00000163218	0.437826077827097	7.51862197396934e-15
ARHGAP25	ENSG00000163219	0.583478538034323	3.73209906436132e-12
S100A9	ENSG00000163220	0.612083726422153	3.88915155676459e-16
TGFA	ENSG00000163235	0.698149942354962	6.386453214724e-15
TDRD10	ENSG00000163239	0.559248879013442	2.42787545288749e-10
CCNYL1	ENSG00000163249	0.651351102901745	1.80555785112449e-14
NPPC	ENSG00000163273	0.822920139061032	1.52688871756431e-58
GNPDA2	ENSG00000163281	0.697490868890812	1.7719141642165e-20
GABRG1	ENSG00000163285	0.424121344261756	5.93498538826776e-13
HELQ	ENSG00000163312	0.561841460853054	7.48124319696533e-10
MRPS18C	ENSG00000163319	0.72289554396865	4.50858609018856e-18
CGGBP1	ENSG00000163320	0.6910255211365	2.92264285449398e-16
GPR155	ENSG00000163328	0.763449848911812	1.31568469928181e-20
DAPL1	ENSG00000163331	0.930419889997455	4.32958118883742e-122
PMVK	ENSG00000163344	0.808066486516955	7.14063113329951e-29
CLDN1	ENSG00000163347	0.804410351461623	1.40891778225682e-32
PYGO2	ENSG00000163348	0.601047072059257	6.95262413878088e-10
C1orf106	ENSG00000163362	0.866110939349769	3.77309147086343e-54
FAM19A4	ENSG00000163377	0.383578687788414	8.12061479579592e-10
EOGT	ENSG00000163378	0.598075195794649	3.70182635889541e-10
LMOD3	ENSG00000163380	0.868500468431008	1.56916033151613e-52
NBPF10	ENSG00000163386	0.810496390914006	2.4444476500074e-28
POGLUT1	ENSG00000163389	0.631312944446215	1.44437680520651e-12
CCKAR	ENSG00000163394	0.579224636165503	8.14057997553241e-20
IGFN1	ENSG00000163395	0.76889133572702	4.43334760959373e-16
ATP1A1	ENSG00000163399	0.473769481490701	5.3577780836567e-05
SLC15A2	ENSG00000163406	0.712505965253134	3.35445059778491e-15
EIF4E3	ENSG00000163412	0.740787258467349	4.63732610426359e-21
LRRC58	ENSG00000163428	0.678738538609191	5.67313643888447e-16
ELF3	ENSG00000163435	0.899942085023248	1.96499694786099e-66
TMEM169	ENSG00000163449	0.877195469995376	9.0822411352305e-82
IGFBP7	ENSG00000163453	0.702723847922705	5.7166913909593e-13
TRIM46	ENSG00000163462	0.859200594247096	1.62943393517292e-45
ARPC2	ENSG00000163466	0.620184324077083	5.1407209497517e-11
TMEM79	ENSG00000163472	0.730724020909012	9.36469153326144e-18
STK36	ENSG00000163482	0.737361322959285	2.56140359010588e-20
ADORA1	ENSG00000163485	0.624581538531676	6.03741637106684e-14
SRGAP2	ENSG00000163486	0.72600266824784	4.58154681358339e-19
NEK10	ENSG00000163491	0.827126557375941	1.64682596732658e-38
CCDC141	ENSG00000163492	0.8606559780251	4.44907585652326e-35
IHH	ENSG00000163501	0.522297997297639	1.24605673464972e-11
EOMES	ENSG00000163508	0.326828548841827	6.77967057689128e-10
CWC22	ENSG00000163510	0.714974994685576	1.98083971744463e-17
AZI2	ENSG00000163512	0.78146716817982	2.12894168154321e-26
TGFBR2	ENSG00000163513	0.504286163069854	2.93784723471509e-09
HDAC11	ENSG00000163517	0.759295728950989	9.42461075002339e-20
FBLN2	ENSG00000163520	0.547353649607331	7.44895426144436e-10
GLB1L	ENSG00000163521	0.878084969214968	4.26218252780427e-51
STT3B	ENSG00000163527	0.677010221600283	1.21188020426399e-12
CHCHD4	ENSG00000163528	0.5985390311815	2.57461463673828e-11
DPPA2	ENSG00000163530	0.416201179202254	7.00383283246212e-28
SERPINI1	ENSG00000163536	0.833225016728455	9.12855936577164e-41
CLASP2	ENSG00000163539	0.643440473682969	2.22576454905388e-12
SUCLG1	ENSG00000163541	0.857631173949035	4.70654206060966e-39
NUAK2	ENSG00000163545	0.758862768186529	1.8183481305713e-17
SPTA1	ENSG00000163554	0.720285697762751	2.78524258937037e-22
PRKCI	ENSG00000163558	0.705656557379246	1.49642880364319e-18
MNDA	ENSG00000163563	0.599067971148449	1.79483635698492e-37
IFI16	ENSG00000163565	0.791505480032842	5.33070803375805e-26
AIM2	ENSG00000163568	0.342612023007686	2.10446663179129e-21
EFHB	ENSG00000163576	0.369890447993276	2.21711079377585e-09
EIF5A2	ENSG00000163577	0.813751726649802	8.02624435791074e-30
SLC2A2	ENSG00000163581	0.596495984400556	2.01266327200711e-10
FABP1	ENSG00000163586	0.648467562371238	2.81943490876553e-09
PPM1L	ENSG00000163590	0.484503532594523	1.1188657248091e-06
ICA1L	ENSG00000163596	0.674464122147557	6.32278991131531e-16
CD200R1	ENSG00000163606	0.515675169884873	7.62834663767474e-12
C3orf17	ENSG00000163608	0.683737742065188	4.11867968083703e-15
SPICE1	ENSG00000163611	0.646750477889448	8.26744929999371e-14
KIAA1407	ENSG00000163617	0.754877932453513	6.67677443707791e-25
CADPS	ENSG00000163618	0.755092818970782	3.31034012922448e-19
CDS1	ENSG00000163624	0.644627683888077	1.03202621667642e-10
PTPN13	ENSG00000163629	0.82748921340581	4.08656995441405e-35
SYNPR	ENSG00000163630	0.320170552654316	6.1234030868672e-11
ALB	ENSG00000163631	0.635795508428696	3.63856110264628e-11
C4orf36	ENSG00000163633	0.494912796149096	3.50443462816742e-09
THOC7	ENSG00000163634	0.811775621317541	3.92375150452864e-29
PRICKLE2	ENSG00000163637	0.614212814868142	2.48391226096709e-11
PPM1K	ENSG00000163644	0.860802673715232	2.4364403836478e-46
TIPARP	ENSG00000163659	0.732868163947673	8.02015957507048e-17
PTX3	ENSG00000163661	0.6342687141443	3.50565286322693e-09
DCLK3	ENSG00000163673	0.301581961402159	3.35194878859675e-05
SLMAP	ENSG00000163681	0.778347082735631	1.7265077821281e-25
RPL9	ENSG00000163682	0.565798729821806	1.27801015852291e-11
SMIM14	ENSG00000163683	0.843771669778544	1.25810815447187e-34
RPP14	ENSG00000163684	0.43531573126264	7.30489808927321e-07
C3orf67	ENSG00000163689	0.831683961287076	8.9280340465987e-40
RBM47	ENSG00000163694	0.917748585122077	7.84373207017796e-82
APBB2	ENSG00000163697	0.847892637735806	5.18568024613415e-38
IL17RE	ENSG00000163701	0.739200590754395	4.07243946293802e-16
IL17RC	ENSG00000163702	0.771532568136852	2.63179777624358e-22
CRELD1	ENSG00000163703	0.615647668285564	2.67235137311983e-13
PRRT3	ENSG00000163704	0.501187092875245	3.6949022283016e-09
PCOLCE2	ENSG00000163710	0.653639807444973	1.65651428184918e-13
U2SURP	ENSG00000163714	0.574773240943122	8.75172082460193e-10
RCHY1	ENSG00000163743	0.430669735127102	9.75255260054878e-08
CPA3	ENSG00000163751	0.564849625719834	2.73329567826033e-23
GYG1	ENSG00000163754	0.903967498445855	9.07017489655625e-69
HPS3	ENSG00000163755	0.813124163928667	7.83887474134339e-27
TM4SF18	ENSG00000163762	0.785461692098911	1.1137197292318e-29
RYK	ENSG00000163785	0.595083341588757	2.37018052256883e-11
SNRK	ENSG00000163788	0.708776207104432	1.21788786157766e-15
DNAJC5G	ENSG00000163793	0.732817881410332	2.51020835270308e-23
UCN	ENSG00000163794	0.413109243872677	8.22491284090002e-11
ZNF513	ENSG00000163795	0.648583268684491	8.26515492484789e-16
KIF15	ENSG00000163808	0.678966134458705	4.56634041046088e-16
WDR43	ENSG00000163811	0.653926998980138	2.06514100555437e-12
ZDHHC3	ENSG00000163812	0.6915406787356	1.32699631543201e-15
CDCP1	ENSG00000163814	0.530229192334692	5.75830765874032e-13
CLEC3B	ENSG00000163815	0.714149206006573	4.87819736172976e-19
SLC6A20	ENSG00000163817	0.234474453707835	1.51248313563437e-13
LZTFL1	ENSG00000163818	0.893489868349516	1.48463529399556e-61
FYCO1	ENSG00000163820	0.756747714714581	8.82046108865052e-24
CCR1	ENSG00000163823	0.523529381586825	4.87093162438849e-12
LRRC2	ENSG00000163827	0.758823183446131	9.31945529272961e-20
ELP6	ENSG00000163832	0.564549994248295	2.51600310790064e-11
FBXO40	ENSG00000163833	0.952264315897485	4.20899261766315e-62
DTX3L	ENSG00000163840	0.803051500479325	1.09192453600367e-23
ZNF148	ENSG00000163848	0.613796716640337	3.31659613750155e-11
NMNAT3	ENSG00000163864	0.518398149311532	1.69698010764124e-10
TPRA1	ENSG00000163870	0.613345996140342	5.78608238295535e-12
GRIK3	ENSG00000163873	0.772958646409785	4.18972021931704e-32
MEAF6	ENSG00000163875	0.629979818927858	4.33740789273411e-12
SNIP1	ENSG00000163877	0.528974985332362	5.2993948005195e-10
DNALI1	ENSG00000163879	0.858616185849978	6.41731664510254e-43
KLF15	ENSG00000163884	0.762986601326224	4.87302649068888e-18
CCDC37	ENSG00000163885	0.23981151666067	2.81200852550509e-15
TMEM41A	ENSG00000163900	0.562928328989303	1.99576020567813e-07
SENP2	ENSG00000163904	0.666760064938117	1.00485971439755e-12
BAP1	ENSG00000163930	0.662213847527909	2.21799895613351e-17
TKT	ENSG00000163931	0.778754458137417	9.01303994396544e-20
PRKCD	ENSG00000163932	0.383579333307383	2.1830316900009e-06
RFT1	ENSG00000163933	0.824626305027375	4.01964816192117e-32
GNL3	ENSG00000163938	0.584421757029331	1.32108402573773e-09
UVSSA	ENSG00000163945	0.569248800782344	3.68058474945748e-11
FAM208A	ENSG00000163946	0.762076066660196	3.30227431349838e-22
ARHGEF3	ENSG00000163947	0.898387222284984	4.85245163194888e-52
SLBP	ENSG00000163950	0.604616566125327	2.1948061007804e-11
LRPAP1	ENSG00000163956	0.722446764833813	1.46993723223577e-19
ZDHHC19	ENSG00000163958	0	NA
RNF168	ENSG00000163961	0.521898841554006	1.63334632424654e-07
PIGX	ENSG00000163964	0.566197645344413	1.38304460749681e-10
MFI2	ENSG00000163975	0.6370139485564	8.29656518022347e-10
CLDN19	ENSG00000164007	0.92956573221168	5.67759015921456e-126
ERMAP	ENSG00000164010	0.628963900210782	3.02627120997412e-12
AIMP1	ENSG00000164022	0.630111980107115	3.33708090277022e-13
SGMS2	ENSG00000164023	0.736433565679734	5.48030100986049e-17
METAP1	ENSG00000164024	0.703612597860379	3.72076176941965e-19
DNAJB14	ENSG00000164031	0.489692306298886	1.93018566966924e-08
EMCN	ENSG00000164035	0.662315355249582	8.12226833581742e-14
SLC9B1	ENSG00000164037	0.29237532634833	5.47912915315013e-20
SLC9B2	ENSG00000164038	0.699499735717046	3.12975408618088e-15
BDH2	ENSG00000164039	0.564737395974787	5.93202178096693e-10
PGRMC2	ENSG00000164040	0.765085508936991	1.00476935331081e-23
CDC25A	ENSG00000164045	0.501854414077642	2.18030273159766e-08
ZNF589	ENSG00000164048	0.673343332625608	3.65685210212203e-14
PLXNB1	ENSG00000164050	0.684223475711612	3.25245652015085e-14
ATRIP	ENSG00000164053	0.668537003458177	6.88020561339866e-14
SHISA5	ENSG00000164054	0.510451131610765	1.38889392585759e-08
SPRY1	ENSG00000164056	0.741144022611338	6.88621275956053e-19
APEH	ENSG00000164062	0.446924752166641	6.91809676438781e-08
RNF123	ENSG00000164068	0.712203168875235	8.03439023796278e-20
C4orf29	ENSG00000164074	0.824307890786776	4.58520983708354e-37
CAMKV	ENSG00000164076	0.612385184905201	1.08511557434494e-12
MON1A	ENSG00000164077	0.481817396440533	8.71293350560661e-09
MST1R	ENSG00000164078	0.409179434582622	2.27334408163953e-10
TEX264	ENSG00000164081	0.592539944593633	2.52413662934518e-11
GRM2	ENSG00000164082	0.794636640242549	6.02218391411357e-50
DUSP7	ENSG00000164086	0.577038166462128	1.28122512730979e-09
PITX2	ENSG00000164093	0.589723710569144	4.13677022022526e-15
PRSS12	ENSG00000164099	0.849969585861197	4.11288832442739e-40
NDST3	ENSG00000164100	0.90751440964729	1.88048085958361e-102
HMGB2	ENSG00000164104	0.581377821030175	6.87009721713356e-11
SAP30	ENSG00000164105	0.858664460147865	1.65186265704503e-37
SCRG1	ENSG00000164106	0.399592309962954	1.59167938511494e-05
HAND2	ENSG00000164107	0.741128105042899	1.01592554922811e-16
ANXA5	ENSG00000164111	0.928740099791969	1.56828690842225e-89
TMEM155	ENSG00000164112	0.873492814115721	2.28119454619432e-75
MAP9	ENSG00000164114	0.599549524125588	4.09054347596443e-10
FBXO8	ENSG00000164117	0.812398165834889	1.49113182436026e-31
HPGD	ENSG00000164120	0.882740194059452	5.76572940772145e-58
ASB5	ENSG00000164122	0.434397007811483	9.60119212544413e-72
TMEM144	ENSG00000164124	0.857361912913976	1.22172165629123e-39
FAM198B	ENSG00000164125	0.766272116298454	9.97359297257983e-20
NPY1R	ENSG00000164128	0.819713723816324	1.7194947001715e-25
NPY5R	ENSG00000164129	0.575260732421674	1.41185943498502e-08
IL15	ENSG00000164136	0.654396755877422	1.64590653606209e-17
ARFIP1	ENSG00000164144	0.817309104562461	7.08669643605522e-28
HHIP	ENSG00000164161	0.884910511600748	2.16438218872297e-51
LSM6	ENSG00000164167	0.612476538992403	9.79377822103557e-12
TMEM184C	ENSG00000164168	0.733456169832459	2.04536687261705e-17
PRMT10	ENSG00000164169	0.719835656921027	1.26101836024594e-17
ITGA2	ENSG00000164171	0.802173561892744	2.36454159853878e-28
MOCS2	ENSG00000164172	0.710974682532035	3.23390739271663e-16
SLC45A2	ENSG00000164175	0.696118274568206	4.62591051149922e-23
ELOVL7	ENSG00000164181	0.638556720734814	5.69786117912391e-13
NDUFAF2	ENSG00000164182	0.510093574134169	3.40786511290768e-09
ZNF474	ENSG00000164185	0.274295153476486	2.87520629412587e-14
LMBRD2	ENSG00000164187	0.581433810784568	3.04028552072695e-10
RANBP3L	ENSG00000164188	0.42898146016957	1.65216950224939e-14
GPR98	ENSG00000164199	0.843640924859588	1.29344411957747e-42
SLC25A46	ENSG00000164209	0.525577218184285	1.96220353079791e-10
STARD4	ENSG00000164211	0.722331640879282	2.25825723265764e-20
PGGT1B	ENSG00000164219	0.633847567429802	1.11184219307899e-11
F2RL2	ENSG00000164220	0.881032693998349	2.16151081419634e-51
CMBL	ENSG00000164237	0.719175751467066	1.42312296788238e-14
PRRC1	ENSG00000164244	0.541229973155693	1.2464382227512e-07
F2RL1	ENSG00000164251	0.902541222488807	4.04434423208432e-61
AGGF1	ENSG00000164252	0.727814499052848	3.2764706567976e-18
WDR41	ENSG00000164253	0.628507048728667	1.27749805064505e-11
NDUFS4	ENSG00000164258	0.636957486281129	2.03880113376721e-12
SPINK1	ENSG00000164266	0	NA
HTR4	ENSG00000164270	0.803238287844469	9.78201653748478e-49
CDC20B	ENSG00000164287	0.218732011592869	0.00063977337576393
ARSK	ENSG00000164291	0.585312626755169	1.04179730660012e-10
RHOBTB3	ENSG00000164292	0.654452913856366	4.62675347582445e-13
GPX8	ENSG00000164294	0.725993926058607	2.38774503228441e-16
TIGD6	ENSG00000164296	0.685535542948569	1.30305150289964e-14
ENPP6	ENSG00000164303	0.388706758877299	6.15853901736644e-06
CASP3	ENSG00000164305	0.559934690098469	2.63470889341242e-09
ERAP1	ENSG00000164307	0.65023896332023	2.36831386761446e-11
CMYA5	ENSG00000164309	0.880916168752752	1.70626148266758e-59
EGFLAM	ENSG00000164318	0.725497229374083	1.87593486653159e-16
TMEM174	ENSG00000164325	0.820431333120349	6.8845792785597e-45
CARTPT	ENSG00000164326	0.594199424055223	3.19152425106154e-12
PAPD4	ENSG00000164329	0.653914105427705	2.90396649074512e-15
UBLCP1	ENSG00000164332	0.683588923852049	5.91537960685892e-16
UTP15	ENSG00000164338	0.775740178018836	2.49834509413012e-24
TLR3	ENSG00000164342	0.802187929610597	2.73396527040901e-47
TERT	ENSG00000164362	0.376164637758738	3.84779408813062e-07
SLC6A18	ENSG00000164363	0.501639827675421	4.67888491374981e-12
CCDC127	ENSG00000164366	0.671558865473109	1.4962092983428e-13
FOXQ1	ENSG00000164379	0.83058758937494	3.14314618699851e-31
ACSL6	ENSG00000164398	0.495057637075377	4.12006038649646e-08
SHROOM1	ENSG00000164403	0.71521856444043	2.54667211543007e-14
GDF9	ENSG00000164404	0.306258393862939	1.71879504499221e-14
UQCRQ	ENSG00000164405	0.858194403470073	6.1221729298409e-39
SLC35A1	ENSG00000164414	0.600440132713591	6.90802731794765e-09
GRIK2	ENSG00000164418	0.85877876815778	3.13805805652221e-47
MB21D1	ENSG00000164430	0.740296940211684	2.23256139872442e-21
TXLNB	ENSG00000164440	0.92795747273438	1.38616914486397e-104
CITED2	ENSG00000164442	0.540680935932497	3.6445868099857e-11
FAM26D	ENSG00000164451	0.154492432202508	3.89411479274788e-08
DCBLD1	ENSG00000164465	0.667657539549043	1.4458997315173e-14
SAMD3	ENSG00000164483	0.467912082208217	2.83120303664859e-42
TMEM200A	ENSG00000164484	0.90650840708361	1.30850368390839e-74
DACT2	ENSG00000164488	0.880780168347087	8.33945003586526e-46
ANKRD55	ENSG00000164512	0.139615619393267	1.10699340178189e-10
RAET1E	ENSG00000164520	0.249672773016119	3.46826019267505e-13
PI16	ENSG00000164530	0.543239804508056	1.43732175556886e-08
TBX20	ENSG00000164532	0.818835916799401	1.97647552187157e-36
DAGLB	ENSG00000164535	0.804777864240218	4.93180587874978e-27
KIAA0895	ENSG00000164542	0.612560731731737	7.36209412416301e-14
SAP30L	ENSG00000164576	0.570978310128707	5.51507308216756e-11
HCN1	ENSG00000164588	0.603559353769361	7.28910068099955e-13
C7orf60	ENSG00000164603	0.578371995356661	4.07936530777022e-10
GPR85	ENSG00000164604	0.731207777287762	3.89843697587203e-16
SLU7	ENSG00000164609	0.581517689571852	2.3639962470008e-12
PTTG1	ENSG00000164611	0.782453664477374	5.6423564590861e-22
BMPER	ENSG00000164619	0.684553791030309	3.05770602133742e-19
RELL2	ENSG00000164620	0.423193903994694	5.36876794302857e-12
KCNK5	ENSG00000164626	0.884959195357215	1.42100298071881e-63
KIF6	ENSG00000164627	0.692164423387607	3.39534570873473e-51
SLC29A4	ENSG00000164638	0.667210062747142	6.88918686948319e-15
STEAP1	ENSG00000164647	0.662547525283713	1.2451681757961e-24
CDCA7L	ENSG00000164649	0.614101984970281	8.17177554860643e-13
SP8	ENSG00000164651	0.221639642234472	5.33887947028792e-08
MIOS	ENSG00000164654	0.650137681344665	2.2274190189351e-14
KIAA1324L	ENSG00000164659	0.555389453669224	1.69826940025811e-08
USP49	ENSG00000164663	0.863555448694684	4.35199006502514e-42
SYTL3	ENSG00000164674	0.810829556893371	3.84569752308479e-30
IQUB	ENSG00000164675	0.634943661778402	7.70320131718414e-18
HEY1	ENSG00000164683	0.542037356864999	8.98960662676618e-08
FABP5	ENSG00000164687	0.511053514360816	1.53615747134297e-09
SHH	ENSG00000164690	0.501094642681966	3.30960722445643e-06
TAGAP	ENSG00000164691	0.283138088159137	1.68222727087488e-10
COL1A2	ENSG00000164692	0.581709408446523	1.93190995104159e-11
